ApplicantID,EducationInstituteName,Score,EducationLevelID,MajorID,Degree,YearsOfEducation
10711,pkbm wiraguna,3.8020000000000005,5,13,True,3
10716,universitas gadjah mada,3.08,2,7,True,4
10717,universitas islam indonesia,0.74,2,8,True,7
10718,politeknik negeri malang,3.1,4,9,False,4
10721,universitas gunadarma,0.74,2,16,True,4
10722,unihaz,0.825,2,17,True,9
10724,bina sarana informatika,2.77,4,4,False,4
10725,universitas islam syekh yusuf,0.9,2,17,True,3
10730,sma negeri 10 jakarta pusat,2.68,5,0,False,3
10736,universitas trunojoyo madura,3.25,2,10,True,4
10742,universitas mulawarman,3.4,2,15,False,1
10757,islamic village,2.285,6,17,False,3
10762,universitas 45 makassar,3.39,2,17,True,4
10769,universitas airlangga,3.38,1,6,True,4
10785,stmik nusa mandiri,3.15,2,4,False,4
10787,universitas tama jagakarsa,3.2,2,6,True,5
10797,institut sains dan teknologi palapa malang,3.25,2,4,True,4
10848,stmik jayabaya,0.785,4,17,True,3
10853,bina sarana informatika,0.75,4,16,True,4
10855,universitas jenderal achmad yani,3.31,2,4,True,4
10878,universitas kristen indonesia paulus makassar,3.2,2,9,True,5
10908,universitas persada indonesia y.a.i,2.9,2,3,True,4
10916,universitas satya negara indonesia,3.0,2,4,True,7
10919,maranatha christian university,3.03,2,3,True,4
10923,unika soegijapranata semarang,3.4,2,3,True,3
10937,universitas negeri jakarta,3.05,4,9,True,2
10944,bsi,0.6875,4,4,True,3
10957,bina nusantara university,2.26,2,17,True,4
10975,stmik akakom,3.69,2,4,True,3
10977,universitas gunadarma,0.78,2,4,True,4
10979,uin sunan gunung djati bandung,3.11,2,3,True,5
10980,universitas multimedia nusantara,3.52,2,15,True,4
10996,stimik asia malang,0.755,2,4,True,4
11004,universitas maarif hasyim latif sidoarjo,3.38,2,16,False,4
11019,smk muhammadiyah 1 pekanbaru ,3.0,6,4,False,3
11020,universitas gunadarma,3.22,2,10,True,4
11031,unp kediri,2.91,2,7,True,5
11034,smk budi murni 2,3.448,6,16,True,2
11077,universitas brawijaya,0.87,2,6,True,4
11084,upn veteran jawa timur surabaya,3.1,2,17,True,11
11094,universitas brawijaya / peternakan,3.74,2,7,True,15
11095,universitas 17 agustus surabya,3.2,2,4,True,4
11097,universitas airlangga,2.85,2,3,True,7
11104,stikom interstudi,0.7425,2,10,False,5
11111,unair  universitas airlangga,2.68,4,17,True,14
11113,stie gici business school,3.5,2,17,True,4
11118,sekolah tinggi teknik surabaya,2.34,2,4,True,0
11121,unesa,3.0,4,4,True,4
11122,universitas darma agung medan ,0.8925,2,6,True,4
11134,mercu buana univercity,3.28,2,2,True,4
11143,universitas atma jaya makassar,0.905,2,8,True,4
11144,upn veteran yogyakarta,3.12,2,4,True,4
11158,institut teknologi nasional,2.8,2,15,True,5
11160,universitas trisakti,0.775,2,17,True,4
11165,sman 1 kotabumi,2.88,5,13,False,3
11175,universitas negeri malang,3.54,2,7,True,4
11177,diponegoro university,3.56,2,7,False,3
11187,universitas surabaya,2.904,2,15,True,4
11191,universitas airlangga,3.24,2,6,True,3
11195,universitas padjadjaran,0.8925,2,7,False,4
11204,fia ub,3.18,4,1,True,3
11235,sultan ageng tirtayasa,3.47,2,2,True,4
11236,stiami,0.7675,2,7,True,2
11237,universitas airlangga,2.75,2,7,True,7
11238,perguruan ksatrya,2.6,5,13,False,2
11251,sekolah tinggi ilmu ekonomi indonesia (stei) jakarta,2.99,2,2,True,5
11260,universitas pendidikan ganesha,3.66,2,2,False,3
11263,universitas negeri padang,3.03,2,7,True,5
11272,institut bisnis dan informatika kosgoro 1957,3.26,2,2,True,4
11280,institut pertanian bogor,3.2,2,8,True,4
11296,politeknik kota malang,2.71,4,4,True,4
11316,amikom yogyakarta,3.02,2,4,True,6
11317,upi yai jakarta,2.86,2,10,True,5
11326,politeknik stmi jakarta,2.89,3,17,True,6
11349,universitas persada indonesia yai,3.2,2,2,False,4
11350,universitas negeri jakarta,3.0,2,7,True,4
11362,universitas sumatera utara,0.6925,2,3,True,0
11388,universitas 17 agustus 1945 surabaya,0.83,2,16,True,4
11390,politeknik negeri jember,2.75,4,4,False,3
11398,stie malangkucecwara,0.8975,2,2,True,3
11399,unesa,3.53,2,15,False,14
11409,gunadarma,0.77,2,17,True,5
11417,ui,0.755,1,2,False,7
11436,universitas merdeka,3.11,2,0,True,5
11446,sekolah tinggi teknologi nuklir- batan ,3.45,3,7,True,4
11481,sekolah tinggi hukum bandung,0.795,2,6,True,5
11490,university of lampung,3.9,2,17,True,5
11501,universitas esa unggul,3.86,2,6,True,6
11511,akademi akuntansi ykpn yogyakarta,2.82,4,2,False,3
11517,institut ilmu sosial dan ilmu politik jakarta,2.96,2,10,True,5
11519,universitas sumatera utara ,0.72,2,7,True,5
11527,university 17 agustus 1945 jakarta,2.89,2,17,False,5
11528,stie dharma bumiputera,3.33,2,2,True,4
11547,gunadarma university,2.88,2,7,True,4
11562,universitas katolik parahyangan,0.765,2,15,True,5
11575,sahid,0.7575,2,10,False,4
11580,institut bisnis multi media asmi ,0.75,2,2,True,4
11581,universitas jenderal soedirman,3.04,2,8,True,5
11597,sma unggala sidoarjo,3.6799999999999997,5,13,True,3
11598,politeknik ubaya,3.74,4,5,False,3
11611,universsitas negeri jakarta,3.46,2,7,True,4
11617,universitas 17 agustus 1945 surabaya,3.52,2,4,True,4
11638,institut ilmu sosial dan ilmu politik jakarta,3.0,2,10,True,8
11651,universitas telkom,3.22,4,16,False,3
11657,politeknik negeri jakarta (jurusan administrasi bisnis),3.73,4,17,True,4
11658,universitas sebelas maret,3.48,2,0,False,6
11665,universitas bhayangkara surabaya,3.12,2,4,True,4
11676,universitas diponegoro,3.41,2,6,True,4
11680,universitas muhammadiyah prof.dr.hamka,3.29,2,2,True,4
11690,universitas persada indonesia y.a.i,0.7775,2,3,True,4
11695,universitas gunadarma,3.12,2,16,False,3
11698,universitas narotama,3.27,1,6,True,6
11710,universitas brawijaya,3.45,2,16,True,4
11725,universitas sriwijaya,2.85,2,7,False,5
11726,politeknik agro teknologi industri padang,3.14,4,7,True,15
11730,sma muhammadiyah 4 surabaya,2.6,5,13,False,4
11731,universitas persada indonesia yai,0.7925,2,10,True,4
11734,muhammadiyah university yogyakarta,3.65,2,7,True,5
11741,upi yai ,2.8,2,3,True,0
11746,institut bisnis dan informatika stikom surabaya,0.88,2,4,True,3
11748,politeknik negeri jakarta,0.77,4,9,True,2
11755,stie yapan surabaya,0.845,1,17,True,9
11758,politeknik lp3i jakarta,3.1,4,14,True,3
11759,stmik bidakara jakarta,3.38,2,4,False,3
11767,university of brawijaya,3.49,2,10,True,4
11771,sekolah tinggi teknologi nurul jadid,0.8375,2,4,True,6
11772,uin sunan kalijaga yogyakarta,0.8775,2,2,True,3
11774,universitas mercubuana,3.03,2,16,True,7
11795,universitas jember,3.63,2,7,True,3
11797,politeknik negeri ujung pandang,1.72,4,8,True,3
11799,vokasi brawijaya university,0.835,4,4,True,2
11801,universitas airlangga,3.27,2,3,True,4
11802,universitas islam indonesia,2.96,2,3,True,5
11816,universitas muhammadiyah jakarta,3.38,1,17,True,3
11819,universitas jayabaya,0.895,1,6,True,7
11821,universitas padjadjaran,0.8725,4,0,False,2
11835,universitas bina sarana informatika,2.8,4,10,True,3
11837,universitas trisakti,3.39,2,6,False,4
11838,universitas negeri jakarta,0.89,2,9,True,4
11839,institut teknologi sepuluh nopember,3.2,4,9,True,6
11840,university of north sumatera,3.5,4,2,True,2
11842,brawijaya university,3.67,2,4,True,3
11843,universitas brawijaya,3.14,2,16,True,6
11851,universitas islam negeri surabaya,0.8275,2,15,True,4
11857,universitas pakuan,2.84,2,17,True,5
11858,politeknik negeri malang,3.56,4,5,True,3
11882,universitas mercu buana,0.89,2,2,True,3
11891,universitas muhammadiyah malang,3.15,2,4,True,4
11894,universitas kristen maranatha bandung,2.56,2,3,True,6
11907,univ.17 agustus 1945 (untag) surabaya,3.2,2,4,True,9
11908,universitas padjadjaran,3.49,4,2,True,2
11909,universitas kristen immanuel yogyakarta,3.41,2,17,True,12
11915,universitas negeri surabaya,0.8525,2,7,True,3
11921,perguruan cikini,2.632,6,4,True,0
11925,sma negeri 8 surabaya,3.32,5,13,False,3
11931,smk islam malahayati ,1.8,5,5,True,3
11936,lp3i jakarta,3.07,4,2,True,3
11939,universitas swadaya gunung jati,3.23,2,7,True,4
11947,sman 110 jakarta,3.1083999999999996,5,13,True,3
11955,universitas gunadarma,3.41,2,2,True,4
11959,universitas persada indonesia yai,0.77,2,10,True,1
11960,universitas muhammadiyah prof dr hamka,2.89,2,17,True,4
11962,dharma siswa 1,3.3200000000000003,6,16,False,3
11967,politeknik lp3i jakarta,2.81,4,16,False,4
11971,universitas persada indonesia yai,0.645,2,2,True,5
11972,"upn ""veteran"" jawa timur",3.15,2,7,True,5
11974,jayabaya university,3.25,2,3,True,7
11975,stiesia surabaya,3.05,2,2,True,5
11976,universitas bung karno,3.19,2,2,True,17
11988,bina sarana informatika,0.635,4,4,False,2
12003,amik bsi jakarta,3.41,4,2,True,2
12009,gunadarma university,3.24,2,16,True,6
12010,upn veteran yogyakarta,3.82,2,2,True,4
12019,universitas bhayangkara,0.9075,1,17,True,2
12024,sman 112 jakarta,2.84,5,13,False,3
12026,tarumanegara,2.65,2,2,True,6
12030,institut teknologi adhi tama surabaya,3.47,2,4,True,4
12032,stiki,3.14,2,4,True,4
12043,sma muhammadiyah 4,3.52,5,13,True,2
12045,universitas syiah kuala,0.8475,1,6,True,2
12056,politeknik negeri malang,3.31,3,4,True,3
12057,smk kramat jati,3.0,6,16,True,3
12063,universitas bsi jakarta,3.52,4,7,True,2
12065,universitas sultan ageng tirtayasa,3.43,2,6,True,4
12074,politeknik app jakarta,3.31,4,17,True,2
12077,upn veteran jakarta,0.8925,2,10,False,4
12081,stmik pranata indonesia,2.91,2,4,True,4
12092,politeknik negeri malang,3.19,3,4,True,4
12093,universitas yarsi,3.38,2,3,False,3
12095,taiwan shoufu university,3.2668,2,17,True,3
12101,universitas negeri surabaya,3.25,4,4,True,3
12112,brawijaya university,3.58,2,7,True,3
12116,sekolah tinggi teknik surabaya (stts),3.14,2,4,False,8
12117,universitas pakuan bogor,0.705,2,6,False,4
12118,universitas kristen indonesia paulus,3.66,2,8,False,3
12120,universitas kristen indonesia paulus,3.22,2,8,False,4
12121,akademi sekretari dan manajemen indonesia (asmi),2.85,4,5,True,2
12123,institut teknologi sepuluh nopember,3.05,4,9,True,2
12129,politeknik negeri jakarta,3.79,4,17,True,2
12131,stiesia surabaya,0.78,2,2,True,4
12136,upn veteran jawa timur,3.26,2,10,True,4
12138,stmik muhammadiyah jakarta,0.81,2,0,True,0
12140,bina sarana informatika,0.82,4,5,True,2
12141,universitas muhammadiyah malang,3.32,2,4,True,5
12145,universitas 17 agustus 1945 surabaya,3.45,2,10,True,4
12148,stie kusuma negara,3.01,2,2,True,4
12150,economics high school,0.4225,5,2,True,1
12151,airlangga university,3.06,2,3,True,5
12156,prisma profesional,3.5,9,10,False,2
12158,stih iblam jakarta,0.815,1,6,True,10
12165,universitas indraprasta pgri,0.77,2,20,False,4
12166,christian univerty of indinesia,2.5,2,17,True,3
12167,universitas islam majapahit,0.7775,2,17,True,3
12168,institut ilmu sosial dan ilmu politik jakarta,3.06,2,10,False,4
12169,smkn 3 bulukkumba,3.08,6,9,True,2
12179,universitas pembangunan nasional,3.8600000000000003,2,15,False,3
12181,politeknik negeri malang,3.34,3,4,True,4
12196,institut teknologi adhi tama surabaya,2.8,2,16,True,5
12218,permata dunia,3.3,6,2,False,2
12224,universitas negeri malang,3.27,4,2,True,3
12225,universitas lambung mangkurat ,2.78,2,0,True,0
12228,universitas bengkulu ,3.36,2,6,True,4
12235,surabaya hotel school,3.13,4,1,True,1
12238,smk merdeka 1,2.4,6,7,True,3
12241,adi buana surabaya,3.7,2,1,False,2
12250,universitas brawijaya,2.79,2,7,False,5
12256,universitas katolik widya mandala ,3.52,2,10,True,4
12258,universitas muslim indonesia,3.18,2,11,True,4
12266,universitas amikom yogyakarta,2.89,2,4,True,4
12269,politeknik elektronika negeri surabaya,3.31,4,11,True,3
12273,universitas gadjah mada,0.8725,1,6,True,6
12281,universitas pembangunan nasional,3.4,2,0,False,6
12292,bina sarana informatika,0.7725,4,7,False,3
12302,politeknik nsc surabaya,3.31,4,16,True,15
12304,universitas sumatera utara,3.49,2,6,True,3
12318,prisma profesional,3.52,4,16,True,2
12327,iain tulungagung,3.53,2,0,True,4
12330,universitas katolik widya mandala surabaya,3.32,2,10,True,3
12331,smk mahardhika,0.785,6,16,False,3
12334,mark plus institute,3.2,2,17,True,5
12337,universitas pesantren tinggi darul ulum,0.7825,2,16,False,4
12341,esa unggul university,3.52,2,10,True,3
12346,"universitas pembangunan nasional2014 ""veteran"" jawa timur",3.01,2,15,True,4
12347,stie perbanas surabaya,3.52,2,2,True,4
12349,smk 17 temanggung,3.4,6,16,False,2
12350,universitas surabaya,2.93,2,17,True,3
12356,stp bandung,2.78,4,1,True,3
12358,upt sma negeri olah raga jawa timur,3.16,5,13,True,2
12359,institute pembangungan surabaya,0.7975,4,17,True,1
12362,stie perbanas surabaya,3.34,2,17,True,4
12368,stkip pgri lumajang,3.0,2,7,True,7
12369,universitas negeri surabaya,3.34,2,15,True,4
12374,universitas airlangga,3.11,2,7,True,4
12386,universitas hang tuah surabaya,0.84,2,6,True,4
12388,universitas trilogi,3.14,2,2,True,4
12393,universitas 17 agustus 1945 surabaya,3.35,2,4,True,16
12404,universitas pembangunan nasional jawa timur,2.81,2,4,True,6
12426,iain purwokerto,3.37,4,7,True,3
12436,universitas surabaya,3.445,2,4,False,3
12447,amik laksi 31,2.6,4,17,True,2
12451,universitas brawijaya,2.77,2,4,False,6
12455,universitas islam majapahit,3.1,2,17,True,4
12464,universitas padjadjaran,3.18,4,2,True,2
12492,universitas brawijaya,3.55,2,6,True,4
12498,binus university,3.3600000000000003,2,21,False,7
12510,universitas pembangunan nasional,3.28,2,4,True,4
12512,universitas muhammadiyah malang,3.83,2,4,False,12
12513,universitas surabaya,0.8875,2,17,True,3
12514,politeknik elektronika negeri surabaya,2.99,3,4,True,7
12515,universitas katolik darma cendika,3.26,2,2,True,3
12519,smk pandawa budi luhur,0.0,6,1,True,4
12527,universitas hang tuah surabaya,0.7925,2,3,True,4
12535,universitas brawijaya,3.65,2,15,False,3
12538,sekolah tinggi informatika dan komputer indonesia malang,3.63,2,4,True,3
12543,fakultas teknologi pangan universitas katolik widya mandala  surabaya,3.74,2,15,False,4
12556,sekolah tinggi manajemen immi,3.13,2,17,True,4
12573,"upn ""veteran"" jawa timur",3.75,2,7,True,3
12581,universitas pembangunan  nasional jawa timur,0.86,2,4,True,5
12599,universitas islam indonesia,3.31,2,3,False,4
12604,airlangga university,3.29,2,7,True,4
12606,unair,3.22,2,7,False,3
12609,universitas padjajaran jatinangor,2.89,4,10,False,5
12611,universitas merdeka malang,3.66,2,4,True,7
12612,pikti its,3.22,4,4,True,1
12613,universitas brawijaya,2.69,2,4,True,10
12625,universitas udayana,2.77,2,3,True,6
12629,universitas gadjah mada,3.35,2,15,True,4
12635,universitas muhammadiyah sidoarjo,3.19,2,6,True,4
12638,stmik tasikmalaya,3.23,2,21,True,4
12641,universitas jember,3.07,2,9,True,4
12666,universitas airlangga,3.78,4,15,True,3
12672,stikom,3.15,4,4,False,6
12676,widya mandala catholic university surabaya,3.33,2,17,False,3
12684,universitas brawijaya,0.8,2,4,True,5
12709,stiki malang,2.86,2,4,True,7
12715,pancasila university ,3.32,2,6,True,5
12742,stie perbanas surabaya,2.99,2,17,True,4
12744,universitas gadjah mada,0.92,2,15,True,4
12749,politeknik negeri jember,0.8575,4,16,True,3
12752,universitas kartini,2.75,2,6,True,6
12755,suryakancana cianjur,3.61,2,6,True,0
12758,desain interior institut teknologi sepuluh nopember,3.44,2,15,True,4
12768,brawijaya university,2.86,2,15,True,7
12769,universitas muhammadiyah malang ,3.79,2,4,True,9
12779,institut teknologi sepuluh nopember,0.8675,2,14,False,4
12782,politeknik ati makassar,3.2,4,9,True,3
12788,universitas negeri surabaya,3.4,2,8,True,5
12806,smk teknologi tri tunggal 45 makassar,3.3760000000000003,6,16,False,3
12815,universitas lampung,0.74,2,6,True,6
12854,universitas muhammadiyah sidoarjo,3.67,2,3,True,5
12859,smk negeri 2 bogor,2.745,6,9,True,3
12860,politeknik negeri jember,3.5,4,4,True,5
12871,universitas widyagama,0.825,2,9,True,4
12890,smp negeri 1 jatiroto,3.66,7,0,True,8
12891,universitas negeri jakarta,2.34,4,11,True,5
12895,universitas arilangga,3.52,2,7,False,5
12905,airlangga university,3.14,2,7,True,4
12906,stie asia malang,3.62,2,2,True,4
12910,brawijaya university,0.8325,2,4,True,4
12929,universitas airlangga ,3.48,4,4,True,2
12936,akademi telekomunikasi indonesia,0.705,4,11,True,3
12951,d.r. soetomo,3.25,2,16,True,7
12953,airlangga university,3.0,2,15,True,6
12955,universitas negeri surabaya,0.885,2,17,True,8
12964,universitas jember,3.05,2,6,True,4
12971,brawijaya,3.56,2,16,True,3
12974,jenderal soedirman university (unsoed),3.01,2,7,True,5
12977,university of sunderland,2.75,1,17,True,5
12981,politeknik elektronika negeri surabaya,3.37,3,9,True,4
12987,universitas katolik widya mandala surabaya,2.77,2,17,True,5
12988,budi luhur university ,3.5,2,10,True,4
12989,smk n 36,2.327,6,7,False,2
12993,universitas pembangunan nasional veteran surabaya,3.88,2,10,True,3
12999,sekolah tinggi manajemen informatika & komputer,0.8125,2,4,True,4
13007,airlangga surabaya,3.27,1,6,True,4
13008,universitas jember,3.08,2,6,True,5
13009,stiks tarakanita,3.06,4,5,True,15
13010,universitas muhammadiyah surakarta,0.8475,2,4,True,3
13011,universitas brawijaya,3.26,2,15,True,16
13014,universitas muhammadiyah surakarta,3.62,2,4,True,3
13019,politeknik negeri malang,3.02,4,4,True,3
13025,universitas brawijaya,0.715,2,4,True,4
13039,universitas airlangga ,3.36,4,5,True,3
13041,universitas airlangga,3.62,2,7,True,4
13042,uin maulana malik ibrahim malang,3.45,2,7,False,4
13044,universitas airlangga,0.7375,2,17,True,4
13051,smk muhammadiyah 3 gresik,3.12,6,9,True,3
13053,university of muhammadiyah malang,3.69,2,15,True,3
13055,smkn 1 gending ,1.9,6,11,True,3
13056,smk negeri 3 jember,3.2329999999999997,6,0,False,3
13061,institute stiami,3.47,2,2,True,6
13067,universitas bhayangkara,3.09,2,9,False,4
13074,smun 41,2.2,5,13,False,4
13082,stie widya wiwaha,3.1,2,2,True,12
13084,ugm,3.33,1,6,True,1
13092,unindra,3.29,2,3,True,4
13093,politeknik negeri malang,3.28,4,4,False,6
13100,pens,3.51,4,11,False,15
13106,smk kesuma bangsa,0.36375,6,15,False,2
13113,politeknik negeri ujung pandang,2.69,4,9,True,4
13119,smk nrgeri 39 jakarta,2.9219999999999997,6,0,True,2
13124,sma negeri 57 jakarta,3.0,5,0,True,3
13126,universitas widyagama,0.825,2,9,True,5
13127,universitas surabaya,3.879,2,2,True,3
13147,universitas wijaya kusuma surabaya,3.51,2,4,True,5
13154,universitas pgri adi buana surabaya,3.51,2,0,True,4
13157,universitas merdeka malang,3.24,2,6,True,4
13160,universitas negeri surabaya ,3.13,4,4,False,0
13177,universitas indonesia,3.02,2,7,True,4
13178,institut teknologi adhi tama surabaya,3.57,2,8,True,5
13183,universitas pamulang,3.0,2,4,False,13
13190,sekolah tinggi ilmu ekonomi bisnis internasional indonesia,0.8225,2,17,True,6
13198,universitas negeri surabaya,3.13,4,14,True,4
13201,stikom,2.73,4,4,True,4
13202,muhammadiyah surabaya,0.735,2,3,True,4
13203,universitas hangtuah surabaya,3.49,2,6,True,3
13209,universitas negeri surabaya,3.34,2,17,True,5
13211,universitas katolik darma cendika,0.81,2,6,True,4
13213,"universitas pembangunan nasional ""veteran"" jawa timur",0.8725,2,4,True,4
13217,universitas islam negeri sunan kalijaga yogyakarta,3.23,2,4,True,14
13223,universitas negeri malang,2.98,2,3,True,6
13225,stmik ymi tegal,3.42,2,4,True,4
13226,universitas brawijaya,3.02,2,4,True,4
13227,uin sunan ampel surabaya,0.765,2,3,True,7
13231,stid al hadid surabaya,0.85,2,17,True,7
14197,institut teknologi adhi tama surabaya ( itats ),0.8175,2,8,True,7
14203,universitas surabaya,3.503,2,6,True,3
14206,universitas brawijaya,3.06,4,2,False,3
14227,upn veteran jawa timur surabaya,0.855,2,2,True,6
14228,universitas kristen petra,3.48,2,14,True,4
14231,bina sarana informatika,3.01,4,17,True,3
14237,universitas kristen petra,3.79,2,10,True,16
14242,universitas negeri malang,0.7875,2,4,True,7
14243,itats,3.36,2,4,True,5
14244,"universitas pembangunan nasional ""veteran"" jawa timur",2.96,2,16,True,6
