,ApplicantEducationID,ApplicantID,DateStart,DateEnd,EducationInstituteName,Score,EducationLevelID,MajorID,Degree
8129,12217,33412,2013-05-01 00:00:00.0000000,2015-05-01 00:00:00.0000000,STMIK NUSA MANDIRI,340.0,2,4.0,False
8130,12218,33413,2003-04-01 00:00:00.0000000,2008-05-01 00:00:00.0000000,STMIK JAYAKARTA,310.0,2,4.0,True
8131,12219,33410,2006-08-01 00:00:00.0000000,2009-09-01 00:00:00.0000000,STMIK - INDONESIA MANDIRI ,2.84,2,4.0,True
8132,12220,33405,2003-06-01 00:00:00.0000000,2006-06-01 00:00:00.0000000,SMK TI PANCA BUDI MEDAN,84.0,6,21.0,False
8133,12221,33405,2007-08-01 00:00:00.0000000,2010-08-01 00:00:00.0000000,STMIK PUTERA BATAM,284.0,4,21.0,False
8134,12222,33409,2003-09-01 00:00:00.0000000,2008-08-01 00:00:00.0000000,UNIVERSITAS BUDI LUHUR (SISTEM INFORMASI),2.99,2,21.0,True
8135,12223,33405,2012-08-01 00:00:00.0000000,2014-08-01 00:00:00.0000000,UNIVERSITAS PUTERA BATAM,299.0,2,4.0,True
8136,12224,33411,1998-08-01 00:00:00.0000000,2002-04-01 00:00:00.0000000,STIKOM SURABYA,2.75,2,4.0,False
8137,12225,33415,2007-07-01 00:00:00.0000000,2011-10-01 00:00:00.0000000,UNIVERSITAS MERDEKA MALANG,308.0,2,21.0,True
8138,12226,33406,2008-06-01 00:00:00.0000000,2012-01-01 00:00:00.0000000,BINA SARANA INFORMATIKA,278.0,4,4.0,True
8139,12228,33387,2012-08-01 00:00:00.0000000,2016-03-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA SURABAYA,3.64,4,7.0,False
8140,12229,33420,2015-08-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,INSTITUTE TECHNOLOGY SEPULUH NOPEMBER SURABAYA,2.91,4,8.0,True
8141,12230,33447,2002-01-01 00:00:00.0000000,2005-01-01 00:00:00.0000000,UNIVERSIT SEBELAS MARET SURAKARTA,2.99,4,10.0,True
8142,12231,33453,2016-10-01 00:00:00.0000000,2020-02-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,3.52,2,6.0,True
8143,12232,33435,2016-07-01 00:00:00.0000000,2020-05-01 00:00:00.0000000,UNIVERSITAS KRISTEN SATYA WACANA,3.86,2,6.0,True
8144,12233,33451,2006-05-01 00:00:00.0000000,2011-07-01 00:00:00.0000000,STAIN PAMEKASAN,3.02,2,,True
8145,12234,33457,2010-05-01 00:00:00.0000000,2014-05-01 00:00:00.0000000,UNIVERSITY PANCASILA,3.13,2,17.0,True
8146,12235,33459,2014-08-01 00:00:00.0000000,2019-03-01 00:00:00.0000000,UNIVERSITAS KATOLIK PARAHYANGAN,2.94,2,8.0,True
8147,12236,33460,2008-09-01 00:00:00.0000000,2012-01-01 00:00:00.0000000,UNIVERSITAS BUDI LUHUR - JAKARTA,3.37,2,2.0,True
8148,12237,33461,2001-02-01 00:00:00.0000000,2005-09-01 00:00:00.0000000,STMIK PRANATA INDONESIA,3.02,2,17.0,True
8149,12238,33470,2015-09-01 00:00:00.0000000,2019-03-01 00:00:00.0000000,UNIVERSITAS ISLAM SULTAN AGUNG,328.0,2,6.0,True
8150,12239,33465,2017-07-01 00:00:00.0000000,2020-04-01 00:00:00.0000000,SMK NEGERI 54 JAKARTA,84.19,6,16.0,False
8151,12240,33465,2014-07-01 00:00:00.0000000,2017-05-01 00:00:00.0000000,SMP USWATUN HASANAH,23.3,7,,False
8152,12241,33465,2008-07-01 00:00:00.0000000,2014-06-01 00:00:00.0000000,SDN RAWABADAK UTARA 12 PETANG,18.2,8,,False
8153,12242,33472,2013-03-01 00:00:00.0000000,2017-04-01 00:00:00.0000000,MAHASARASWATI DENPASAR,3.0,2,6.0,True
8154,12243,33473,2000-09-01 00:00:00.0000000,2006-02-01 00:00:00.0000000,SEKOLAH TINGGI TEKNOLOGI CIREBON,2.78,2,18.0,True
8155,12244,33474,2014-08-01 00:00:00.0000000,2020-07-01 00:00:00.0000000,UNIVERSITAS MULTIMEDIA NUSANTRA ,2.92,2,17.0,True
8156,12245,32031,1994-07-01 00:00:00.0000000,1997-06-01 00:00:00.0000000,SMA NEGERI 99 JAKARTA,70.0,5,13.0,False
8157,12246,33480,2012-08-01 00:00:00.0000000,2016-08-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,3.42,2,15.0,True
8158,12247,33481,2007-07-01 00:00:00.0000000,2010-07-01 00:00:00.0000000,1 TAMBUN SELATAN,50.75,5,,True
8159,12248,33481,2010-08-01 00:00:00.0000000,2013-08-01 00:00:00.0000000,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,3.11,4,7.0,True
8160,12249,33481,2014-08-01 00:00:00.0000000,2016-08-01 00:00:00.0000000,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,3.55,2,7.0,True
8161,12250,33482,2013-06-01 00:00:00.0000000,2015-09-01 00:00:00.0000000,UNIVERSITAS GADJAH MADA,3.52,1,17.0,False
8162,12251,33482,2002-06-01 00:00:00.0000000,2006-09-01 00:00:00.0000000,UNIVERSITAS NEGERI SURABAYA,3.44,2,17.0,False
8163,12252,33490,2014-08-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,UIN SUNAN GUNUNG DJATI BANDUNG,3.18,2,6.0,False
8164,12253,33484,1998-08-01 00:00:00.0000000,2000-09-01 00:00:00.0000000,AKADEMI PARIWISATA TRIDAYA,300.0,4,1.0,True
8165,12254,33484,2000-07-01 00:00:00.0000000,2002-06-01 00:00:00.0000000,UNIVERSITAS SAHID,300.0,2,1.0,True
8166,12255,33463,2010-01-01 00:00:00.0000000,2014-12-01 00:00:00.0000000,UNIVERSITAS MERCU BUANA,326.0,1,10.0,True
8167,12256,33463,2001-01-01 00:00:00.0000000,2008-10-01 00:00:00.0000000,UNIVERSITAS ESA UNGGUL,255.0,2,10.0,False
8168,12257,33498,2015-08-01 00:00:00.0000000,2020-03-01 00:00:00.0000000,UNIVERSITAS SULTAN AGENG TIRTAYASA,3.24,2,8.0,True
8169,12258,33503,2013-09-01 00:00:00.0000000,2016-09-01 00:00:00.0000000,UNIVERSITAS 17 AGUSTUS 1945 SURABAYA,3.58,1,6.0,True
8170,12259,33502,2016-06-01 00:00:00.0000000,2018-07-01 00:00:00.0000000,UNIVERSITAS SURABAYA,3.38,1,6.0,True
8171,12260,30436,2009-09-01 00:00:00.0000000,2013-12-01 00:00:00.0000000,UNIVERSITAS NUSANTARA PGRI KEDIRI,3.78,2,21.0,True
8172,12261,33510,2016-09-01 00:00:00.0000000,2019-09-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA SURABATA,348.0,4,20.0,False
8173,12262,33513,2015-08-01 00:00:00.0000000,2018-06-01 00:00:00.0000000,AKADEMI KEBIDANAN WIRA HUSADA NUSANTARA MALANG,3.636,4,15.0,False
8174,12263,33516,2014-08-01 00:00:00.0000000,2019-10-01 00:00:00.0000000,BRAWIJAYA,307.0,2,6.0,True
8175,12264,33528,1990-06-01 00:00:00.0000000,1993-05-01 00:00:00.0000000,STM JAKARTA 1,148.0,6,,True
8176,12265,33530,2012-05-01 00:00:00.0000000,2016-05-01 00:00:00.0000000,UNIVERSITAS NEGERI SURABAYA,3.59,2,7.0,True
8177,12266,33531,2010-09-01 00:00:00.0000000,2012-09-01 00:00:00.0000000,AIRLANGGA UNIVERSITY,3.48,1,6.0,True
8178,12267,33518,2016-10-01 00:00:00.0000000,2019-10-01 00:00:00.0000000,POLITEKNIK NSC SURABAYA ,32.8,4,1.0,True
8179,12268,33527,1992-06-01 00:00:00.0000000,1997-09-01 00:00:00.0000000,UNIVERSITAS MOESTOPO (B),281.0,2,10.0,True
8180,12269,33533,2010-04-01 00:00:00.0000000,2010-04-01 00:00:00.0000000,SMK BINA PUTRA MANDIRI,32.0,5,10.0,False
8181,12270,33536,2014-08-01 00:00:00.0000000,2016-10-01 00:00:00.0000000,UNIVERSITAS GADJAH MADA,3.76,1,6.0,True
8182,12271,33536,2010-08-01 00:00:00.0000000,2014-03-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,3.53,2,6.0,True
8183,12272,33543,2000-07-01 00:00:00.0000000,2003-07-01 00:00:00.0000000,SMU YMIK 2,6.0,5,,False
8184,12273,33541,2019-09-01 00:00:00.0000000,2023-09-01 00:00:00.0000000,INSTITUT TEKNOLOGI ADHI TAMA SURABAYA ( ITATS),3.2,2,11.0,False
8185,12274,33541,2015-05-01 00:00:00.0000000,2017-07-01 00:00:00.0000000,UNIVERSITAS LAMPUNG D2 (TEKNIK MESIN),3.37,4,9.0,True
8186,12275,33545,2000-06-01 00:00:00.0000000,2003-08-01 00:00:00.0000000,POLITEKNIK PPKP YOGYAKARTA,3.14,4,2.0,True
8187,12276,33548,2003-08-01 00:00:00.0000000,2009-02-01 00:00:00.0000000,PROF. DR. MOESTOPO (BERAGAMA),2.89,2,10.0,True
8188,12277,33554,1999-06-01 00:00:00.0000000,2002-06-01 00:00:00.0000000,SMK DINAMIKA PEMBANGUNAN JAKARTA,6.0,6,11.0,True
8189,12278,33562,2002-09-01 00:00:00.0000000,2006-08-01 00:00:00.0000000,UNIVERSITAS MERCU BUANA,2.67,2,15.0,True
8190,12279,33565,2012-06-01 00:00:00.0000000,2015-08-01 00:00:00.0000000,SMK NEGERI 1 TANGERANG SELATAN ,272.75,6,9.0,False
8191,12280,33565,2016-06-01 00:00:00.0000000,2020-12-01 00:00:00.0000000,UNIVERSITAS PAMULANG ,3.2,2,9.0,False
8192,12281,33566,1999-08-01 00:00:00.0000000,2005-08-01 00:00:00.0000000,SD PONGANGAN 1 GRESIK,18.35,8,,True
8193,12282,33566,2005-08-01 00:00:00.0000000,2008-08-01 00:00:00.0000000,SMP YIMI GRESIK,36.95,7,,True
8194,12283,33566,2008-08-01 00:00:00.0000000,2011-08-01 00:00:00.0000000,SMAN 1 GRESIK,52.5,5,,True
8195,12284,33571,2007-06-01 00:00:00.0000000,2010-05-01 00:00:00.0000000,SMKN 46 JAKARTA,7.5,6,17.0,False
8196,12285,33570,2012-04-01 00:00:00.0000000,2015-05-01 00:00:00.0000000,SMK DAARUL ULUUM,56.83,6,,False
8197,12286,33573,2010-07-01 00:00:00.0000000,2013-07-01 00:00:00.0000000,SMK EKONOMIKA DEPOK,7.0,6,5.0,False
8198,12287,33575,2003-07-01 00:00:00.0000000,2005-07-01 00:00:00.0000000,SMK49,6.0,6,17.0,False
8199,12288,33576,2014-07-01 00:00:00.0000000,2018-09-01 00:00:00.0000000,INSTITUT ILMU SOSIAL DAN ILMU POLITIK JAKARTA,3.25,2,10.0,True
8200,12289,30236,2015-01-01 00:00:00.0000000,2019-09-01 00:00:00.0000000,UNIVERSITAS TERBUKA JAKARTA,2.54,2,17.0,True
8201,12290,33578,2015-08-01 00:00:00.0000000,2019-08-01 00:00:00.0000000,UNIVERSITAS SURABAYA,3.15,2,6.0,True
8202,12291,33577,1985-05-01 00:00:00.0000000,1988-05-01 00:00:00.0000000,STM PENERBANGAN,142.0,6,9.0,False
8203,12292,33583,2012-09-01 00:00:00.0000000,2018-09-01 00:00:00.0000000,UNIVERITAS ISLAM NEGERI SUNAN GUNUNG DJATI BANDUNG,3.62,2,4.0,True
8204,12293,33585,2015-04-01 00:00:00.0000000,2019-12-01 00:00:00.0000000,UNIVERSITAS PAMULANG,3.13,2,4.0,True
8205,12294,27888,2008-08-01 00:00:00.0000000,2014-10-01 00:00:00.0000000,UNIVERSITAS GUNADARMA,2.95,2,4.0,True
8206,12295,33587,2016-08-01 00:00:00.0000000,2020-08-01 00:00:00.0000000,UNIVERSITAS INDONESIA,3.3,2,8.0,False
8207,12296,33590,2008-09-01 00:00:00.0000000,2012-02-01 00:00:00.0000000,INSTITUT BISNIS DAN INFORMATIKA INDONESIA,3.0,2,17.0,True
8208,12297,33588,2017-07-01 00:00:00.0000000,2020-07-01 00:00:00.0000000,UNIVERSITAS INDONESIA,3.63,4,2.0,True
8209,12298,33599,2009-09-01 00:00:00.0000000,2013-03-01 00:00:00.0000000,UNIVERSITAS KRISTEN INDONESIA,3.6,2,6.0,True
8210,12299,33604,2015-08-01 00:00:00.0000000,2019-07-01 00:00:00.0000000,UNIVERSITAS BHAYANGKARA SURABAYA,355.0,2,10.0,True
8211,12300,33603,2014-06-01 00:00:00.0000000,2020-08-01 00:00:00.0000000,UNESA,3.36,2,20.0,True
8212,12301,33604,2011-06-01 00:00:00.0000000,2014-04-01 00:00:00.0000000,SMK NEGERI 1 SURABAYA,0.0,6,7.0,False
8213,12302,33604,2008-06-01 00:00:00.0000000,2011-06-01 00:00:00.0000000,SMP PGRI 29 SURABAYA,0.0,7,7.0,False
8214,12303,33604,2002-06-01 00:00:00.0000000,2008-06-01 00:00:00.0000000,SD NEGERI KAMPUNG BULAK 4 TANGERANG SELATAN,0.0,8,7.0,False
8215,12304,33610,2016-08-01 00:00:00.0000000,2020-08-01 00:00:00.0000000,UNIVERSITAS KATOLIK PARAHYANGAN,3.26,2,8.0,True
8216,12305,31950,2016-09-01 00:00:00.0000000,2018-05-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,3.5,1,6.0,True
8217,12306,31950,2011-07-01 00:00:00.0000000,2015-07-01 00:00:00.0000000,UNIVERSITAS SURABAYA,3.459,2,6.0,True
8218,12307,33612,2016-09-01 00:00:00.0000000,2020-02-01 00:00:00.0000000,UNIVERSITAS PANCASILA,3.52,2,6.0,True
8219,12308,33616,2016-08-01 00:00:00.0000000,2020-07-01 00:00:00.0000000,UNIVERSITAS PEMBANGUNAN JAYA,3.35,2,3.0,True
8220,12309,33624,2009-09-01 00:00:00.0000000,2014-10-01 00:00:00.0000000,UNIVERSITAS SULTAN AGENG TIRTAYASA,3.18,2,10.0,True
8221,12310,26445,2015-09-01 00:00:00.0000000,2020-09-01 00:00:00.0000000,PAMULANG UNIVERSITY,3.65,2,17.0,True
8222,12311,26445,2012-06-01 00:00:00.0000000,2015-05-01 00:00:00.0000000,SMK AN-NURMANIYAH,305.8,6,16.0,False
8223,12312,33631,2015-05-01 00:00:00.0000000,2019-05-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,3.78,2,17.0,True
8224,12313,33638,2013-08-01 00:00:00.0000000,2017-08-01 00:00:00.0000000,UIN SUNAN AMPEL SURABAYA,3.27,2,20.0,True
8225,12314,33636,2006-09-01 00:00:00.0000000,2011-03-01 00:00:00.0000000,BINUS UNIVERSITY,2.05,2,16.0,True
8226,12315,33642,2017-08-01 00:00:00.0000000,2019-05-01 00:00:00.0000000,AIRLANGGA UNIVERSITY,331.0,1,6.0,True
8227,12316,33642,2013-08-01 00:00:00.0000000,2017-06-01 00:00:00.0000000,HANG TUAH UNIVERSITY,377.0,2,6.0,True
8228,12317,33643,2009-08-01 00:00:00.0000000,2013-08-01 00:00:00.0000000,TAMANSISWA UNIVERSITY,3.5,2,2.0,True
8229,12318,33644,2009-08-01 00:00:00.0000000,2013-08-01 00:00:00.0000000,INSTITUT ILMU SOSIAL DAN ILMU POLITIK JAKARTA,302.0,2,10.0,True
8230,12319,33645,2006-10-01 00:00:00.0000000,2010-07-01 00:00:00.0000000,KWIK KIAN GIE SCHOOL OF BUSINESS ,300.0,2,10.0,True
8231,12320,28626,2013-07-01 00:00:00.0000000,2019-01-01 00:00:00.0000000,INSTITUT ILMU SOSIAL DAN ILMU POLITIK (IISIP) JAKARTA,2.6,2,10.0,True
8232,12321,33646,2005-06-01 00:00:00.0000000,2008-06-01 00:00:00.0000000,SMA NEGERI 7 JAKARTA,42.2,5,,False
8233,12322,33656,2010-06-01 00:00:00.0000000,2017-01-01 00:00:00.0000000,UNIVERSITAS NASIONAL,3.0,2,6.0,False
8234,12323,33663,2010-10-01 00:00:00.0000000,2014-12-01 00:00:00.0000000,UNIVERSITAS DIPONEGORO,3.05,2,6.0,True
8235,12324,33664,2009-08-01 00:00:00.0000000,2015-06-01 00:00:00.0000000,UNIVERSITAS PADJADJARAN,2.93,2,6.0,True
8236,12325,33666,2017-08-01 00:00:00.0000000,2019-01-01 00:00:00.0000000,UIVERSITAS ANDALAS,3.45,2,6.0,True
8237,12326,33666,2017-09-01 00:00:00.0000000,2019-10-01 00:00:00.0000000,UNIVERSITAS SUMATERA UTARA,3.78,1,6.0,True
8238,12327,33660,2010-08-01 00:00:00.0000000,2014-08-01 00:00:00.0000000,UNIKA ATMA JAYA,304.0,2,6.0,True
8239,12328,33671,2011-09-01 00:00:00.0000000,2015-11-01 00:00:00.0000000,UNIVERSITAS NEGERI JAKARTA,3.3,2,2.0,True
8240,12329,33671,2008-06-01 00:00:00.0000000,2011-06-01 00:00:00.0000000,SMA AL KHAIRIYAH,8.6,5,13.0,True
8241,12330,33671,2005-06-01 00:00:00.0000000,2008-06-01 00:00:00.0000000,MTSN 5 JAKARTA,8.5,7,7.0,True
8242,12331,33671,1999-06-01 00:00:00.0000000,2005-06-01 00:00:00.0000000,SDN 07 JAKARTA,8.5,8,7.0,True
8243,12332,33652,2015-09-01 00:00:00.0000000,2019-12-01 00:00:00.0000000,UNIVERSITAS BINA NUSANTARA,3.44,2,3.0,True
8244,12333,33659,2001-05-01 00:00:00.0000000,2007-03-01 00:00:00.0000000,KRISNADWIPAYANA,319.0,2,6.0,True
8245,12334,33679,2014-08-01 00:00:00.0000000,2019-01-01 00:00:00.0000000,UNIVERSITAS NEGERI SURABAYA,3.26,2,6.0,True
8246,12335,33684,2005-06-01 00:00:00.0000000,2010-04-01 00:00:00.0000000,UNIVERSITY OF PANCASILA,3.22,2,6.0,True
8247,12336,33688,2018-06-01 00:00:00.0000000,2020-01-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,335.0,1,6.0,True
8248,12337,33688,2014-10-01 00:00:00.0000000,2018-01-01 00:00:00.0000000,UNIVERSITAS MUHAMMADIYAH MALANG,389.0,2,6.0,True
8249,12338,7100,2012-09-01 00:00:00.0000000,2016-11-01 00:00:00.0000000,UNIVERSITAS PAKUAN,304.0,2,6.0,True
8250,12339,33691,2010-08-01 00:00:00.0000000,2017-10-01 00:00:00.0000000,BUDI LUHUR UNIVERSITY,261.0,2,4.0,True
8251,12340,33695,2017-04-01 00:00:00.0000000,2021-04-01 00:00:00.0000000,STBA CIPTO HADI PRANOTO,3.29,2,20.0,False
8252,12341,33692,2009-06-01 00:00:00.0000000,2015-02-01 00:00:00.0000000,UNIVERSITAS AL AZHAR INDONESIA,27.0,2,2.0,True
8253,12342,33692,2006-04-01 00:00:00.0000000,2009-06-01 00:00:00.0000000,SMA YP BDN,3.0,5,2.0,True
8254,12344,33696,0012-08-01 00:00:00.0000000,0020-08-01 00:00:00.0000000,UNIVERSITAS BUNG KARNO,0.0,2,10.0,True
8255,12345,33696,0003-01-01 00:00:00.0000000,0006-01-01 00:00:00.0000000,SMA N 79,0.0,5,,True
8256,12346,33697,2014-08-01 00:00:00.0000000,2017-11-01 00:00:00.0000000,UNIVERSITAS SUMATERA UTARA,300.0,4,1.0,False
8257,12347,33698,2009-08-01 00:00:00.0000000,2014-09-01 00:00:00.0000000,UNIVERSITAS LAMBUNG MANGKURAT,3.0,2,7.0,True
8258,12348,33702,2014-08-01 00:00:00.0000000,2019-03-01 00:00:00.0000000,UNIVERSITAS SURABAYA (UBAYA),3.352,2,6.0,True
8259,12349,33702,2019-08-01 00:00:00.0000000,2020-03-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,3.5,1,6.0,False
8260,12350,7758,2014-08-01 00:00:00.0000000,2018-07-01 00:00:00.0000000,UNIVERSITAS SURABAYA,2.97,2,6.0,True
8261,12351,33706,2015-09-01 00:00:00.0000000,2019-07-01 00:00:00.0000000,BRAWIJAYA UNIVERSITY,382.0,2,6.0,True
8262,12352,33709,2000-08-01 00:00:00.0000000,2003-08-01 00:00:00.0000000,ACCOR HOTEL COLLEGE,3.0,4,1.0,True
8263,12353,33157,2016-09-01 00:00:00.0000000,2020-07-01 00:00:00.0000000,PASUNDAN,3.73,2,6.0,True
8264,12354,33712,2015-09-01 00:00:00.0000000,2019-09-01 00:00:00.0000000,UNIVERSITAS PERSADA INDONESIA Y.A.I,3.25,2,10.0,True
8265,12355,33727,2015-04-01 00:00:00.0000000,2019-04-01 00:00:00.0000000,UNIVERSITAS 17 AGUSTUS 1945 SEMARANG,31.0,2,6.0,True
8266,12356,33717,2019-02-01 00:00:00.0000000,2020-02-01 00:00:00.0000000,UNIVERSITI KEBANGSAAN MALAYSIA,379.0,1,6.0,True
8267,12357,33717,2014-08-01 00:00:00.0000000,2018-03-01 00:00:00.0000000,UNIVERSITAS MUHAMMADIYAH SURAKARTA,367.0,2,6.0,True
8268,12358,33734,2015-09-01 00:00:00.0000000,2019-09-01 00:00:00.0000000,UNIVERSITAS PERSADA INDONESIA Y.A.I,2.94,2,14.0,True
8269,12359,33737,2012-01-01 00:00:00.0000000,2017-08-01 00:00:00.0000000,UNIVERSITAS BUNG KARNO,310.0,2,15.0,True
8270,12360,33736,2008-09-01 00:00:00.0000000,2012-04-01 00:00:00.0000000,UNIVERSITAS PERSADA INDONESIA YAI,305.0,2,3.0,True
8271,12361,33738,2010-04-01 00:00:00.0000000,2013-09-01 00:00:00.0000000,SMK WAWASAN NUSANTARA,68.0,6,7.0,False
8272,12362,33748,2010-10-01 00:00:00.0000000,2014-10-01 00:00:00.0000000,UNIVERSITAS MUHAMMADIYAH SUMATERA UTARA,314.0,2,8.0,True
8273,12363,33740,2010-08-01 00:00:00.0000000,2015-08-01 00:00:00.0000000,UNIVERSITAS SEMARANG,336.0,2,6.0,True
8274,12364,33751,2015-03-01 00:00:00.0000000,2019-02-01 00:00:00.0000000,STIE MAHARDHIKA SURABAYA,3.1,2,17.0,True
8275,12365,33757,2015-09-01 00:00:00.0000000,2019-03-01 00:00:00.0000000,UNIVERSITAS JAYABAYA,332.0,2,6.0,True
8276,12366,33760,2015-08-01 00:00:00.0000000,2019-05-01 00:00:00.0000000,UNIVERSITAS SAHID,3.79,2,17.0,True
8277,12367,33763,2011-11-01 00:00:00.0000000,2015-03-01 00:00:00.0000000,UNIVERSITAS 17 AGUSTUS 1945 SURABAYA,3.32,2,17.0,True
8278,12368,33771,2014-08-01 00:00:00.0000000,2018-02-01 00:00:00.0000000,UNIVERSITAS KRISTEN PETRA,3.57,2,1.0,False
8279,12369,33626,2020-07-01 00:00:00.0000000,2014-07-01 00:00:00.0000000,AMIKOM UNIVERSITY YOGYAKARTA,2.54,2,4.0,True
8280,12370,33779,2016-08-01 00:00:00.0000000,2020-01-01 00:00:00.0000000,UNIVERSITAS KATOLIK WIDYA MANDALA SURABAYA,3.84,2,15.0,True
8281,12371,33788,2012-08-01 00:00:00.0000000,2017-02-01 00:00:00.0000000,INSTITUT AGAMA ISLAM NEGERI METRO LAMPUNG,3.33,2,,True
8282,12372,33800,2015-09-01 00:00:00.0000000,2019-07-01 00:00:00.0000000,UNIVERSITAS ISLAM INDONESIA,373.0,2,7.0,True
8283,12373,33807,2004-09-01 00:00:00.0000000,2008-08-01 00:00:00.0000000,DR. SOETOMO ,333.0,2,20.0,True
8284,12374,33812,2013-08-01 00:00:00.0000000,2017-12-01 00:00:00.0000000,UNIVERSITAS SURABAYA,3.27,2,14.0,True
8285,12375,33813,2015-08-01 00:00:00.0000000,2020-01-01 00:00:00.0000000,PUBLIC HEALTH OF AIRLANGGA UNIVERSITY ,3.45,2,7.0,True
8286,12376,33815,2015-08-01 00:00:00.0000000,2019-01-01 00:00:00.0000000,UNIVERSITAS KATOLIK WIDYA MANDALA SURABAYA,356.0,2,2.0,True
8287,12377,33817,2016-09-01 00:00:00.0000000,2018-05-01 00:00:00.0000000,SEKOLAH TINGGI ILMU EKONOMI INDONESIA SURABAYA,3.26,2,17.0,False
8288,12378,33816,2016-11-01 00:00:00.0000000,2018-12-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,338.0,1,6.0,True
8289,12379,33816,2011-08-01 00:00:00.0000000,2015-10-01 00:00:00.0000000,"UNIVERSITAS JE,BER",339.0,2,6.0,True
8290,12380,33819,2008-09-01 00:00:00.0000000,2012-08-01 00:00:00.0000000,UNIVERSITAS PARAMADINA,334.0,2,3.0,True
8291,12381,33820,2016-09-01 00:00:00.0000000,2020-02-01 00:00:00.0000000,UNIVERSITAS NAROTAMA SURABAYA,3.9,2,17.0,True
8292,12382,33826,2016-08-01 00:00:00.0000000,2020-08-01 00:00:00.0000000,POLITEKNIK ELEKTRONIKA NEGERI SURABAYA,3.58,3,9.0,True
8293,12383,33833,2003-08-01 00:00:00.0000000,2009-03-01 00:00:00.0000000,INSTITUT TEKNOLOGI SEPULUH NOPEMBER (ITS) SURABAYA,3.04,2,14.0,True
8294,12384,33835,2016-09-01 00:00:00.0000000,2020-07-01 00:00:00.0000000,UNIVERSITAS WIDYATAMA,3.02,2,2.0,True
8295,12385,33836,2016-08-01 00:00:00.0000000,2020-07-01 00:00:00.0000000,INSTITUT SAINS DAN TEKNOLOGI TERPADU SURABAYA,3.94,2,7.0,True
8296,12386,33837,2015-09-01 00:00:00.0000000,2019-09-01 00:00:00.0000000,BHAYANGKARA UNIVERSITY,3.49,2,10.0,True
8297,12387,33840,2012-09-01 00:00:00.0000000,2014-12-01 00:00:00.0000000,UNEVERSITAS SUMATERA UTARA,3.61,1,6.0,True
8298,12388,33842,2010-10-01 00:00:00.0000000,2016-03-01 00:00:00.0000000,GUNADARMA UNIVERSITY ,2.68,2,3.0,True
8299,12389,33841,2016-08-01 00:00:00.0000000,2020-02-01 00:00:00.0000000,UNIVERSITAS NEGERI SEMARANG,389.0,2,6.0,True
8300,12390,33844,2013-09-01 00:00:00.0000000,2017-02-01 00:00:00.0000000,UNIVERSITAS LAMBUNG MANGKURAT BANJARMASIN,3.552,2,17.0,True
8301,12391,33843,2018-08-01 00:00:00.0000000,2020-06-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,3.23,1,6.0,True
8302,12392,33843,2012-07-01 00:00:00.0000000,2016-06-01 00:00:00.0000000,UNIVERSITAS PEMBANGUNAN NASIONAL VETERAN JAWA TIMUR,3.4,2,6.0,True
8303,12393,33824,2009-09-01 00:00:00.0000000,2013-09-01 00:00:00.0000000,UNIVERSITAS KATOLIK DARMA CENDIKA,3.31,2,2.0,True
8304,12394,33845,2013-08-01 00:00:00.0000000,2017-07-01 00:00:00.0000000,TARUMANAGARA,3.51,2,6.0,True
8305,12395,33831,2016-08-01 00:00:00.0000000,2019-10-01 00:00:00.0000000,STIE STAN IM ,3.14,2,2.0,True
8306,12396,33808,2015-08-01 00:00:00.0000000,2017-08-01 00:00:00.0000000,AIRLANGGA UNIVERSITY,353.0,1,6.0,True
8307,12397,33808,2011-08-01 00:00:00.0000000,2015-02-01 00:00:00.0000000,BRAWIJAYA UNIVERSITY,361.0,2,6.0,True
8308,12398,33856,0095-07-01 00:00:00.0000000,0098-08-01 00:00:00.0000000,SMU NEGRI 1 IPUH MUKO MUKO SELATAN BENGKULU UTARA,31.82,5,,True
8309,12399,33855,2000-08-01 00:00:00.0000000,2003-03-01 00:00:00.0000000,STP AMPTA YOGYAKARTA,3.12,4,1.0,True
8310,12400,33859,2013-08-01 00:00:00.0000000,2019-02-01 00:00:00.0000000,UNIVERSITAS NEGERI JAKARTA,3.21,2,17.0,True
8311,12401,33860,2010-08-01 00:00:00.0000000,2014-08-01 00:00:00.0000000,UBAYA,3.2,2,3.0,True
8312,12402,33852,2016-08-01 00:00:00.0000000,2018-07-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,338.0,1,6.0,False
8313,12403,33861,2015-03-01 00:00:00.0000000,2019-10-01 00:00:00.0000000,UNIVERSITAS PERSADA INDONESIA Y.A.I,2.99,2,10.0,True
