ApplicantID,DateFrom,DateTo,Industry,Position,Salary,ExpectedSalary,Age,EducationLevelName,MajorName
19099,2017-08-01,2018-11-01,EVENT ORGANIZER,EVENT COORDINATOR/CASUAL PROJECT OFFICER,3000000.0,4000000.0,31,S1,KOMUNIKASI
19099,2017-04-01,2018-03-01,PRODUCTION HOUSE,FREELANCE PRODUCER,2500000.0,4000000.0,31,S1,KOMUNIKASI
19106,2017-05-01,2018-10-01,Technology and Information,Content Growth BaBe,5000000.0,5000000.0,29,S1,SEMUA JURUSAN 2
19106,2016-08-01,2016-03-01,Technology and Information,Content and Business Development Shortir,4500000.0,5000000.0,29,S1,SEMUA JURUSAN 2
19110,2018-04-01,2019-01-01,ecommerce,customer operation,4650000.0,5000000.0,0,S1,Teknik Komputer
19105,2017-12-01,2018-06-01,kontraktor interior,"drafter interior, designer, supervisi",3200000.0,4000000.0,31,S1,ARSITEK
19105,2018-10-01,2019-02-01,Konsultan perencana,"drafter interior, designer, supervisi",3500000.0,4000000.0,31,S1,ARSITEK
19117,2019-04-01,2019-05-01,Investment,Management Trainee,2000000.0,4000000.0,28,S1,HUKUM
19094,2014-08-01,2015-08-01,Pendidikan,Asisten Dosen,600000.0,4000000.0,31,S1,TEKNIK INFORMATIKA
19132,2017-02-01,2018-05-01,Education,Shadow Teacher,1500000.0,3940000.0,27,S1,PSIKOLOGI
19134,2016-02-01,2018-12-01,PELAYANAN KESEHATAN,STAFF ADMIN KLAIM BPJS,5900000.0,5000000.0,32,S1,SEMUA JURUSAN 2
19151,2016-03-01,2019-04-01,Food & Baverages,Restaurant Manager,8000000.0,5000000.0,31,S1,TEKNIK INFORMATIKA
19166,2018-10-01,2019-03-01,Kontraktor,Internship Accounting Stafc,1500000.0,6500000.0,26,S1,AKUNTANSI
19076,2018-07-01,2019-02-01,KONTRAKTOR,DRAFTER INTERIOR,2750000.0,3500000.0,28,S1,ARSITEK
19175,2016-05-01,2018-05-01,Snack food,Operator,3650000.0,0.0,0,SMA,SMA SEGALA JURUSAN
19187,2015-08-01,2018-08-01,Perbankan,Analis kredit,2800000.0,4000000.0,29,S1,HUKUM
19218,2013-05-01,2019-02-01,mice,project officer,10000000.0,4000000.0,28,S1,KOMUNIKASI
19220,2018-02-01,2018-03-01,Jasa Keuangan,Internship,940000.0,4100000.0,26,S1,AKUNTANSI
19065,2014-06-01,2014-12-01,Pakaian,Administrasi,1900000.0,3000000.0,27,S1,TEKNIK INFORMATIKA
19065,2017-08-01,2017-10-01,Pendidikan,Guru,1925000.0,3000000.0,27,S1,TEKNIK INFORMATIKA
19066,2015-01-01,2017-04-01,JASA PELAYANAN HUKUM ,STAFF ,4500000.0,8700000.0,31,S2,HUKUM
19226,2013-05-01,2018-04-01,Telecommunication,Team Leader,5500000.0,5000000.0,33,S1,SEMUA JURUSAN
6129,2019-02-01,2019-04-01,Pengolahan Udang,Staff Legal & Personalia,2300000.0,4300000.0,28,S1,HUKUM
19227,2018-09-01,2018-11-01,IT,Fullstack Bootcamp,1500000.0,3600000.0,29,S1,SEMUA JURUSAN 2
19227,2017-05-01,2018-05-01,NGO (LSM),Fundraiser,3990000.0,3600000.0,29,S1,SEMUA JURUSAN 2
19228,2018-01-01,2019-02-01,LAW OFFICE,ASSISTANT LAWYER,6000000.0,6500000.0,31,S2,HUKUM
19228,2015-06-01,2016-06-01,Education,Course Consultant,5000000.0,6500000.0,31,S2,HUKUM
19228,2014-06-01,2015-04-01,Education,Teacher,2500000.0,6500000.0,31,S2,HUKUM
19228,2011-03-01,2014-04-01,Legal,Court Monitoring,1500000.0,6500000.0,31,S2,HUKUM
19246,2012-12-01,2018-12-01,F & B,Asst. Store Manager,5000000.0,6000000.0,38,S1,MANAJEMEN
19247,2017-07-01,2017-08-01,Food and baverage,Cashier,1950000.0,0.0,0,S1,MANAJEMEN
19256,2017-05-01,2018-04-01,Manufaktur,Staff Accounting,3600000.0,4000000.0,28,S1,TEKNIK INFORMATIKA
19283,2019-02-01,2019-03-01,Service,Customer Service,3200000.0,39000000.0,33,S1,SEMUA JURUSAN
19291,2013-10-01,2014-05-01,FARMASI,STORE MANAGER,3000000.0,7000000.0,30,D3,TEKNIK INFORMATIKA
19291,2014-06-01,2015-10-01,FINANCE,DESK COLLECTION,4000000.0,7000000.0,30,D3,TEKNIK INFORMATIKA
19291,2015-11-01,2019-04-01,FINANCE,CUSTOMER SERVICE INSURANCE AND CASHIER,5000000.0,7000000.0,30,D3,TEKNIK INFORMATIKA
19269,2018-03-01,2018-12-01,Insurance,Premier Financial Network Advisor,9000000.0,6000000.0,39,S1,MANAJEMEN
13084,2014-09-01,2016-09-01,pertambangan,Legal & contract drafter,8500000.0,10000000.0,37,S2,HUKUM
13084,2012-09-01,2013-12-01,manufaktur,legal,4500000.0,10000000.0,37,S2,HUKUM
19203,2019-02-01,2019-03-01,Perbankan,Telemarketing,750000.0,0.0,0,D3,MANAJEMEN
19317,2018-08-01,2003-09-01,Goverments,Legal Analyst,750000.0,6000000.0,25,S1,HUKUM
19192,2017-07-01,2018-06-01,Garment Celana Jeans,Staff Admin,1500000.0,3500000.0,25,SMK,SEKRETARIS
19324,2018-01-01,2018-12-01,Financial,Human Capital Internship,3080000.0,5500000.0,26,S1,MANAJEMEN
19336,2014-09-01,2017-03-01,Travel,Staff Ticketing,2800000.0,4000000.0,27,D3,TEKNIK INFORMATIKA
19211,2009-12-01,2019-03-01,Otomotif,Leader Production,6650000.0,7000000.0,31,SMA,SMA SEGALA JURUSAN
19211,2018-01-01,2019-01-01,Otomotif,Leader ,25000000.0,7000000.0,31,SMA,SMA SEGALA JURUSAN
19343,2018-06-01,2019-03-01,Consulting Design Produksi & Promosi,Staff Design,3500000.0,4000000.0,24,SMA,SMA SEGALA JURUSAN
19350,2018-06-01,2019-04-01,Insurance,Senior financial network advisor,5000000.0,6000000.0,39,S1,AKUNTANSI
19335,2015-10-01,2016-12-01,Business & Information Technology Consultant,Research Intern,4000000.0,6000000.0,0,S1,SEMUA JURUSAN 2
19335,2017-01-01,2019-04-01,Business & Information Technology Consultant,Marketing Research Analyst,4000000.0,6000000.0,0,S1,SEMUA JURUSAN 2
19335,2018-04-01,2019-04-01,Business & Information Technology Consultant,Business Process Implementation Analyst,4000000.0,6000000.0,0,S1,SEMUA JURUSAN 2
19384,2013-06-01,2018-08-01,KONSULTAN PERENCANA DAN PERANCANGAN,DRAFTER,3000000.0,4500000.0,28,S1,ARSITEK
19384,2018-08-01,2019-02-01,KONSULTAN PERENCANA DAN PERANCANGAN,JUNIOR ARSITEK,3000000.0,4500000.0,28,S1,ARSITEK
19384,2019-03-01,2019-04-01,KONSULTAN PERENCANA DAN PERANCANGAN,DRAFTER,3000000.0,4500000.0,28,S1,ARSITEK
19346,2017-11-01,2019-04-01,FOOD AND BEVERAGES,PART TIMER,4500000.0,4500000.0,26,S1,MANAJEMEN
19425,2017-06-01,2018-07-01,Pendidikan,Teknisi IT UNBK,2000000.0,5000000.0,34,S1,TEKNIK INFORMATIKA
19439,2018-11-01,2019-03-01,Property,Sales Executive,3500000.0,4500000.0,26,S1,SEMUA JURUSAN 2
19447,2017-01-01,2019-02-01,Jasa,Junior Associate,2500000.0,4500000.0,30,S1,HUKUM
19460,2014-08-01,2018-07-01,Leasing,Admin & Secretary,4500000.0,5000000.0,33,S1,MANAJEMEN
19478,1997-05-01,2013-03-01,FINANCE AND BANKING,HUMAN RESOURCES & GENERAL AFFAIR AREA,6300000.0,5000000.0,48,S1,MANAJEMEN
19480,2015-02-01,2016-12-01,Penjualan kendaraan bermotor,Marketing,3100000.0,4000000.0,26,S1,SEMUA JURUSAN
19493,2019-02-01,2019-05-01,Kontraktor,Legal Staff,3800000.0,0.0,0,S1,HUKUM
19506,2016-09-01,2018-12-01,Garment,IT Support,3200000.0,3900000.0,25,SMK,Teknik Komputer
19512,2017-06-01,2017-07-01,Shopping Center,Marketing Communication Internship,1000000.0,3800000.0,26,S1,KOMUNIKASI
19512,2018-07-01,2018-11-01,Media,Account Executive,3000000.0,3800000.0,26,S1,KOMUNIKASI
19513,2016-12-01,2019-12-01,media elektronik,camera person creative ,5500000.0,7000000.0,36,S1,KOMUNIKASI
19513,2013-10-01,2016-10-01,Media Electronik,camera person creative ,4500000.0,7000000.0,36,S1,KOMUNIKASI
19513,2011-07-01,2013-10-01,Production House ,Creative camera person ,3500000.0,7000000.0,36,S1,KOMUNIKASI
19513,2010-12-01,2011-06-01,Media cetak ,Reporter,3800000.0,7000000.0,36,S1,KOMUNIKASI
19491,2012-07-01,2013-04-01,PERBANKAN,UNIT MANAGER,5000000.0,0.0,46,S1,MANAJEMEN
19491,2000-03-01,2000-12-01,KONTRAKTOR,STAFF OPERASIONAL,2000000.0,0.0,46,S1,MANAJEMEN
19520,2012-09-01,2014-04-01,Gaming,Sales,2500000.0,4000000.0,35,S1,KOMUNIKASI
19520,2014-04-01,2018-07-01,Konstruksi Pipa Gas Negara,Admin Proyek,3000000.0,4000000.0,35,S1,KOMUNIKASI
19520,2018-07-01,2018-10-01,"Konstruksi, General Service",General Affair & Procurement,3100000.0,4000000.0,35,S1,KOMUNIKASI
19520,2019-01-01,2019-03-01,Perbankan,Sales,4000000.0,4000000.0,35,S1,KOMUNIKASI
19519,2018-04-01,2018-12-01,Konsultan,Staff Administrasi,3500000.0,4000000.0,27,S1,MANAJEMEN
19524,2017-04-01,2018-12-01,SUB CONTRACTOR,MARKETING SUPPORT,3650000.0,6000000.0,29,S1,SEMUA JURUSAN
19388,2016-03-01,2016-09-01,TRANSPORTATION SERVICE,OPERATOR/ TELEMARKETING,300000.0,6250000.0,30,D3,MANAJEMEN
19527,2013-07-01,2015-12-01,Pelayanan hukum,Staff,4500000.0,4500000.0,30,S1,HUKUM
19528,2015-08-01,2018-07-01,TERMINAL ELEKTRONIK,STAFF,4500000.0,3500000.0,34,D3,TEKNIK ELEKTRO 2
19517,2016-03-01,2019-03-01,Perbankan,Admin Merchant,4300000.0,5000000.0,30,S1,SEMUA JURUSAN
19517,2015-10-01,2015-12-01,Transportasi Online,Call center,2700000.0,5000000.0,30,S1,SEMUA JURUSAN
19517,2010-09-01,2011-10-01,Retail fashion,Pramuniaga,1500000.0,5000000.0,30,S1,SEMUA JURUSAN
19547,2014-08-01,2019-02-01,Media dan ADV,MCR,4400000.0,4500000.0,35,S1,TEKNIK INFORMATIKA
19547,2012-10-01,2014-08-01,Media,IT Support,2500000.0,4500000.0,35,S1,TEKNIK INFORMATIKA
19554,2014-04-01,2019-05-01,PROPERTY ,TENANT RELATION ,4000000.0,5000000.0,33,S1,HUKUM
19357,2018-04-01,2019-04-01,Otomotif,Inventory,4300000.0,4000000.0,26,SMA,SMA SEGALA JURUSAN
19303,2018-05-01,2019-04-01,E commerce,Tester,4100000.0,0.0,0,D3,Teknik Komputer
19303,2016-06-01,2018-06-01,Online media,QC sencorship,3300000.0,0.0,0,D3,Teknik Komputer
19303,2013-06-01,2016-06-01,Health,Asisten klinik,4500000.0,0.0,0,D3,Teknik Komputer
19559,2016-12-01,2019-04-01,Perbankan,Pelaksana,4200000.0,6000000.0,30,S1,KOMUNIKASI
19559,2015-08-01,2016-12-01,TV ,Production Assistant,3200000.0,6000000.0,30,S1,KOMUNIKASI
19543,2014-03-01,2015-10-01,Power plant,Electric,3800000.0,3000000.0,33,SMK,TEKNIK ELEKTRO 2
19543,2015-11-01,2016-08-01,Farmasi,Staff gudang,1000000.0,3000000.0,33,SMK,TEKNIK ELEKTRO 2
19543,2017-03-01,2019-01-01,Power plant,Electric,3800000.0,3000000.0,33,SMK,TEKNIK ELEKTRO 2
19543,2013-04-01,2014-02-01,Penguat signal,Electric,2000000.0,3000000.0,33,SMK,TEKNIK ELEKTRO 2
19549,2019-01-01,2019-04-01,Multifinance,Surveyor,3000000.0,5500000.0,26,S1,TEKNIK ELEKTRO
649,2016-01-01,2018-06-01,Otomotif,Accounting Staff,4300000.0,5500000.0,33,S1,AKUNTANSI
19577,2017-08-01,2018-08-01,Pendidikan,Guru,1500000.0,4000000.0,0,S1,SEMUA JURUSAN 2
19594,2015-11-01,2016-03-01,Transportation,Staff HR (Temporary),3300000.0,5000000.0,35,S1,TEKNIK INFORMATIKA
19594,2011-08-01,2014-11-01,Pharmareutical,Secretarial Officer,3300000.0,5000000.0,35,S1,TEKNIK INFORMATIKA
19594,2010-06-01,2010-10-01,Retail,EDP (Entry Data Processing),2100000.0,5000000.0,35,S1,TEKNIK INFORMATIKA
19607,2018-08-01,2018-11-01,EVENT,PROCESSING CREW,3000000.0,4000000.0,28,S1,SEMUA JURUSAN 2
19607,2019-01-01,2019-07-01,PROPERTY,MARKETING EXECUTIVE,3500000.0,4000000.0,28,S1,SEMUA JURUSAN 2
19645,2016-04-01,2018-10-01,Marketing,CMO,4200000.0,5000000.0,30,S1,HUKUM
19648,2015-11-01,2018-12-01,Software and Hardware,IT Support,4000000.0,5000000.0,30,S1,TEKNIK INFORMATIKA
19648,2019-01-01,2019-04-01,Software,Project Manager,4500000.0,5000000.0,30,S1,TEKNIK INFORMATIKA
19653,2017-02-01,2017-11-01,Properti,Marketing,2500000.0,3000000.0,28,S1,SEMUA JURUSAN
19653,2018-01-01,2018-02-01,Kosmetik,Admin Gudang,2000000.0,3000000.0,28,S1,SEMUA JURUSAN
19653,2018-03-01,2018-05-01,Properti,Marketing,2500000.0,3000000.0,28,S1,SEMUA JURUSAN
19653,2018-06-01,2018-08-01,Properti,Marketing,2000000.0,3000000.0,28,S1,SEMUA JURUSAN
19653,2018-09-01,2019-02-01,Properti,Admin Marketing,2000000.0,3000000.0,28,S1,SEMUA JURUSAN
19651,2018-01-01,2018-06-01,Elektronik,Strategic initiative management office,4700000.0,4500000.0,32,S1,AKUNTANSI
19651,2016-08-01,2017-05-01,Real Estate,Collection staff,4000000.0,4500000.0,32,S1,AKUNTANSI
19651,2014-08-01,2016-05-01,Nutrisi,Branch controller,4000000.0,4500000.0,32,S1,AKUNTANSI
19662,2018-09-01,2019-03-01,Konveksi,Staf Finance ,2750000.0,3900000.0,26,S1,AKUNTANSI
19670,2015-03-01,2016-07-01,Automotive / Finance / Rental / Services,Accounting Staff,3500000.0,4000000.0,31,S1,AKUNTANSI
19670,2016-10-01,2017-12-01,Hotel / Mall / Waterpark,Accounting Staff,2500000.0,4000000.0,31,S1,AKUNTANSI
19670,2017-12-01,2018-02-01,Mall,Collection Staff,3000000.0,4000000.0,31,S1,AKUNTANSI
19507,2016-09-01,2019-05-01,Peternakan,Admin finance,4000000.0,4000000.0,0,S1,MANAJEMEN
16647,2019-04-01,2019-05-01,Fashion,Desain Grafis,1900000.0,4500000.0,27,S1,DESAIN GRAFIS
19687,2012-03-01,2013-02-01,Network Operating Center,Staff Admin dan Teknisi Komputer,3300000.0,4000000.0,0,D3,Teknik Komputer
19687,2018-04-01,2019-03-01,Printing / Publishing,IT Support,4100000.0,4000000.0,0,D3,Teknik Komputer
19708,2018-10-01,2018-12-01,Situs web,Copy Writer,500000.0,4000000.0,27,S1,KOMUNIKASI
19717,2015-02-01,2018-08-01,Manufaktur,Administrasi steel,5000000.0,3940972.0,31,SMA,SMA SEGALA JURUSAN
19690,2015-05-01,2017-05-01,Modelling,Photomodel,5000000.0,3800000.0,32,S1,SEMUA JURUSAN
19690,2013-06-01,2013-08-01,Newspaper,Copy writer,500000.0,3800000.0,32,S1,SEMUA JURUSAN
19690,2011-08-01,2013-05-01,Restaurant,Expo/bar,1700000.0,3800000.0,32,S1,SEMUA JURUSAN
19729,2011-03-01,2012-05-01,travel,IT support,3000000.0,5000000.0,0,S2,Teknik Komputer
19731,2018-07-01,2018-07-01,Education,staff,120000.0,4200000.0,27,S1,PSIKOLOGI
19740,2017-07-01,2018-07-01,Pelayanan Kesehatan ,Billing staff ,2500000.0,3800000.0,29,S1,SEMUA JURUSAN
7025,2016-01-01,2018-12-01,Education,Management Staff,2600000.0,3000000.0,30,S1,SEMUA JURUSAN
7025,2014-01-01,2016-01-01,Education,Enumerator & Transkriptor,1500000.0,3000000.0,30,S1,SEMUA JURUSAN
19748,2018-09-01,2019-03-01,Pembiayaan Sepeda Motor Honda,Internship In General Affair Department Procurement,2000000.0,3900000.0,26,S1,MANAJEMEN
19748,2013-09-01,2013-11-01,Ritel,On The Job Training In Fresh Food,200000.0,3900000.0,26,S1,MANAJEMEN
7984,2019-01-01,2019-06-01,F & B,Legal Officer,4000000.0,6000000.0,27,S1,HUKUM
19760,2016-08-01,2018-07-01,Pelayanan,Qc,3000000.0,3000000.0,28,SMK,TEKNIK ELEKTRO 2
19760,2014-04-01,2016-06-01,Pemasangan lift dan eskalator,Mekanik,1700000.0,3000000.0,28,SMK,TEKNIK ELEKTRO 2
19773,2018-09-01,2019-04-01,Perhotelan,Sales Admin,3600000.0,4800000.0,29,S1,PERHOTELAN
19773,2017-06-01,2018-09-01,Perhotelan,E-Commerce,1700000.0,4800000.0,29,S1,PERHOTELAN
19773,2016-09-01,2017-05-01,Perhotelan,Reservasi,1500000.0,4800000.0,29,S1,PERHOTELAN
19773,2015-06-01,2016-06-01,Telekomunikasi,Call Center,1500000.0,4800000.0,29,S1,PERHOTELAN
19713,2018-08-01,2019-03-01,BANK,COMMUNITY OFFICER,3700000.0,1500000.0,26,S1,MANAJEMEN
19768,2016-10-01,2019-04-01,Retail,GA staff,4000000.0,4200000.0,28,SMA,SMA SEGALA JURUSAN
19768,2014-08-01,2016-03-01,Retail,Staff Adm Product Distribution,3000000.0,4200000.0,28,SMA,SMA SEGALA JURUSAN
19768,2012-08-01,2014-08-01,Retail,Staff EDP,3000000.0,4200000.0,28,SMA,SMA SEGALA JURUSAN
19796,2018-01-01,2018-06-01,Telekomunikasi,Internee,1500000.0,5000000.0,26,S1,TEKNIK INFORMATIKA
19790,2016-10-01,2018-01-01,Kontraktor,ACCOUNTING,3500000.0,4000000.0,28,S1,AKUNTANSI
19790,2018-10-01,2019-04-01,Manufaktur Tepung,Accounting Tax,3500000.0,4000000.0,28,S1,AKUNTANSI
19785,2017-10-01,2018-12-01,Flaxible Packaging,Production Engineer,4300000.0,4500000.0,28,D3,Teknik Komputer
19810,2019-05-01,2019-10-01,DISTRIBUTOR ,GENERAL ADMINISTRATION STAFF,2000000.0,3200000.0,26,S1,SEMUA JURUSAN
19806,2018-02-01,2019-02-01,Event Consultant,Project Manger,3500000.0,5500000.0,27,S1,MANAJEMEN
19817,2018-07-01,2019-01-01,Pemerintahan,Mitra,3800000.0,3500000.0,28,S1,SEMUA JURUSAN
19836,2018-03-01,2019-04-01,Forwarding (Export/Import),Import Admin Staff,3500000.0,4200000.0,27,D3,TEKNIK ELEKTRO
19836,2017-02-01,2018-02-01,Manufacturing,Quality Control Staff,4200000.0,4200000.0,27,D3,TEKNIK ELEKTRO
19832,2018-02-01,2019-05-01,IT Managed Service,IT Data Center Operator,3950000.0,4500000.0,30,D3,TEKNIK INFORMATIKA
19858,2018-06-01,2018-12-01,TRANSPORTASI,Administrasi,3500000.0,3500000.0,27,S1,SEMUA JURUSAN
19858,2018-08-01,2018-10-01,PENDIDIKAN,GURU IPA,1500000.0,3500000.0,27,S1,SEMUA JURUSAN
19847,2014-03-01,2018-01-01,Perbankan,"Assistant Collection, Admin dan MIS",3900000.0,4200000.0,29,S1,MANAJEMEN
19847,2018-05-01,2019-04-01,Retail dan Jasa,Staff Admin Korporat,3800000.0,4200000.0,29,S1,MANAJEMEN
19863,2017-12-01,2018-12-01,JASA SERTIFIKASI SLO,STAFF INSPEKTOR TEKNIK ,3500000.0,5000000.0,26,D4,TEKNIK ELEKTRO 2
19733,2015-11-01,2016-06-01,IT Consultant,Application Support,3800000.0,5300000.0,29,S1,TEKNIK INFORMATIKA
19733,2014-03-01,2014-08-01,IT Consultant,IT Staff,3500000.0,5300000.0,29,S1,TEKNIK INFORMATIKA
19855,2009-09-01,2011-08-01,Home ,Technician,1500000.0,4000000.0,29,D3,Teknik Komputer
19855,2011-11-01,2012-07-01,Chemicals,Administration,2300000.0,4000000.0,29,D3,Teknik Komputer
19855,2015-05-01,2015-06-01,Education,IT Staff (Intership),2000000.0,4000000.0,29,D3,Teknik Komputer
19855,2017-03-01,2018-06-01,Medicine,IT Staff,4500000.0,4000000.0,29,D3,Teknik Komputer
19855,2018-07-01,2019-04-01,Aviation,Finance Staff (Temporary),4000000.0,4000000.0,29,D3,Teknik Komputer
19871,2016-07-01,2018-09-01,Perunggasan Terpadu,Advisor,8000000.0,8000000.0,29,S2,HUKUM
19871,2018-09-01,2019-03-01,Law Firm,Junior Partner/ Associate,10500000.0,8000000.0,29,S2,HUKUM
19879,2017-01-01,2017-05-01,RECRUITMENT FIRM,ORDER DESK STAFF,3700000.0,4200000.0,38,S1,TEKNIK INFORMATIKA
19879,2009-07-01,2015-09-01,CONSULTANT ,DATA SUPPORTING,4000000.0,4200000.0,38,S1,TEKNIK INFORMATIKA
19879,2009-04-01,2009-05-01,RECRUITMENT FIRM,HELP DESK STAFF,2500000.0,4200000.0,38,S1,TEKNIK INFORMATIKA
19882,2011-11-01,2012-03-01,Retail ,"Admin, Fotografer",3500000.0,3500000.0,30,SMA,SMA SEGALA JURUSAN
19846,2016-01-01,2016-04-01,Pertambangan,Document Control,2400000.0,4000000.0,29,S1,MANAJEMEN
19846,2017-05-01,2018-11-01,Perbankan,Contact Center,4000000.0,4000000.0,29,S1,MANAJEMEN
18563,2018-09-01,2019-03-01,Transportasi,Frontliner & Activator,4500000.0,4000000.0,26,S1,MANAJEMEN
19904,2009-03-01,2012-08-01,education,menotr,1300000.0,3500000.0,36,S1,SEMUA JURUSAN
19904,2018-06-01,2019-05-01,education,mentor and administration,2700000.0,3500000.0,36,S1,SEMUA JURUSAN
19905,2018-01-01,2018-02-01,KOPERASI SIMPAN PINJAM,LAPORAN PAJAK,1500000.0,4000000.0,27,S1,AKUNTANSI
19891,2013-01-01,2013-03-01,Perpustakaan & Kearsipan Daerah,Staff Admin Pengadaan Buku (Kerja Magang),600000.0,3800000.0,27,S1,SEMUA JURUSAN 2
19891,2016-08-01,2017-01-01,Pusat Studi Pendidikan Informatika,Asisten Praktikum Basis Data,250000.0,3800000.0,27,S1,SEMUA JURUSAN 2
19875,2018-01-01,2019-01-01,Perbankan,Petugas Administrasi Unit,3550000.0,4200000.0,30,S1,Teknik Komputer
19921,2016-01-01,2016-03-01,Surveyor,Corporate Communication Officer,500000.0,6500000.0,29,S2,MANAJEMEN
19940,2016-11-01,2018-11-01,Perdagangan,Accounting,4250000.0,3800000.0,29,S1,MANAJEMEN
19940,2012-05-01,2016-10-01,Perdagangan,Admin,2500000.0,3800000.0,29,S1,MANAJEMEN
19935,2017-10-01,2018-10-01,Insurance,Admin HRBP,4500000.0,5500000.0,29,S1,KOMUNIKASI
19951,2015-01-01,2017-12-01,Manajemen Rekrutmen,Admin,3600000.0,4000000.0,34,D3,TEKNIK INFORMATIKA
19950,2013-10-01,2019-06-01,tembakau,tax acccounting staff,5000000.0,5500000.0,31,S1,AKUNTANSI
19958,2017-08-01,2018-08-01,Event Organizer,Event director,4500000.0,4500000.0,31,SMA,SMA SEGALA JURUSAN
3456,2015-07-01,2016-06-01,Education,Freelance Sekretaris,1500000.0,3800000.0,25,S1,SEMUA JURUSAN 2
3456,2018-09-01,2018-10-01,Education,Freelance Journalist,1500000.0,3800000.0,25,S1,SEMUA JURUSAN 2
3456,2018-10-01,2018-12-01,Translating Agency,Translator,3000000.0,3800000.0,25,S1,SEMUA JURUSAN 2
19972,2018-07-01,2018-12-01,Consultant Tax and Accounting,Staff Pajak,2800000.0,3900000.0,23,SMK,TEKNIK ELEKTRO 2
19934,2012-08-01,2013-08-01,Konsultan IT,Adm Tender,4700000.0,5000000.0,40,S1,KOMUNIKASI
19934,2011-08-01,2012-03-01,SPBE,Head customer service,4500000.0,5000000.0,40,S1,KOMUNIKASI
19934,2007-08-01,2010-11-01,Telekomunikasi,Customer service,4000000.0,5000000.0,40,S1,KOMUNIKASI
19934,2005-08-01,2006-08-01,Lab.Fotografi,Asst.Dosen Lab fotografi,2500000.0,5000000.0,40,S1,KOMUNIKASI
19934,2005-07-01,2005-10-01,Media Cetak,Jurnalis ,2500000.0,5000000.0,40,S1,KOMUNIKASI
19934,2004-05-01,2004-08-01,Media Cetak,Freelance,1700000.0,5000000.0,40,S1,KOMUNIKASI
19934,2004-07-01,2004-08-01,Fashion,Freelance,2000000.0,5000000.0,40,S1,KOMUNIKASI
19990,2019-02-01,2019-05-01,Industrial Paper,Trainee,5000000.0,5000000.0,27,D4,TEKNIK ELEKTRO
19497,2017-09-01,2019-12-01,Ritel,Supervisor Area,4000000.0,4500000.0,30,S1,HUKUM
20002,2018-05-01,2018-12-01,Konsultan Pengawas,Admin,3280000.0,0.0,0,D3,AKUNTANSI
20002,2019-01-01,2019-04-01,Produsen cincin kawin,Magang Accounting,1300000.0,0.0,0,D3,AKUNTANSI
19991,2012-03-01,2018-06-01,KONSULTAN PERENCANAAN,JUNIOR ARSITEK,4500000.0,5000000.0,31,S1,ARSITEK
19999,2016-11-01,2019-07-01,Perkebunan,Asisten Kemitraan - Plasma dan Perijinan ,4048000.0,5000000.0,31,S1,HUKUM
20001,2012-04-01,2017-01-01,Telekomunikasi,Admin FMC/ Teknik,2300000.0,3000000.0,30,S1,AKUNTANSI
20007,2017-04-01,2017-08-01,Dealer Sepeda Motor Honda,Admin Promosi,1500000.0,4750000.0,29,D3,TEKNIK INFORMATIKA
20007,2017-09-01,2019-03-01,Produksi Lampu,Design Officer,2500000.0,4750000.0,29,D3,TEKNIK INFORMATIKA
20022,2014-09-01,2019-04-01,Jasa Keuangan,Auditor,3000000.0,4500000.0,31,S1,AKUNTANSI
20026,2010-06-01,2012-06-01,MAKANAN,CREW,1800000.0,6000000.0,34,S1,AKUNTANSI
20026,2012-07-01,2014-10-01,TELEKOMUNIKASI,CUSTOMER SERVICE,3200000.0,6000000.0,34,S1,AKUNTANSI
20035,2016-01-01,2019-05-01,Outing,"Freelance (Fasilitator, support, teknis)",1700000.0,4300000.0,30,S1,PSIKOLOGI
20032,2016-04-01,2017-01-01,PENDIDIKAN,GURU EKSTRA,500000.0,4000000.0,25,D4,TEKNIK ELEKTRO
19984,2014-03-01,2019-04-01,Transpotasi,Driver,5000000.0,3800000.0,38,SMA,SMA SEGALA JURUSAN
20033,2018-02-01,2018-08-01,Jasa Keuangan,Telemarketing,3700000.0,3700000.0,26,S2,SEMUA JURUSAN
20033,2018-09-01,2019-03-01,Pembiayaan,Welcoming Staff (Verifikasi),4100000.0,3700000.0,26,S2,SEMUA JURUSAN
20054,2013-02-01,2013-12-01,Media ,Legal Officer,4500000.0,12000000.0,33,S2,HUKUM
20062,2017-05-01,2018-07-01,Finance,Quality Assurance Sub Regional Officer,3700000.0,3500000.0,28,S1,SEMUA JURUSAN 2
20067,2016-12-01,2016-07-01,Media Online,Reporter,3854000.0,0.0,0,D3,SEMUA JURUSAN 2
4151,2016-01-01,2017-01-01,Food & Beverage,Waiters,2000000.0,4000000.0,26,S1,SEMUA JURUSAN
20080,2013-12-01,2018-02-01,Event Organizer,Project officer / Creative officer,7000000.0,7000000.0,30,S1,TEKNIK ELEKTRO 2
20080,2018-12-01,2019-05-01,Interior Design & Architecture,Supervisor Marketing,6500000.0,7000000.0,30,S1,TEKNIK ELEKTRO 2
20080,2018-02-01,2018-11-01,Dermatology,Marketing Communication,4500000.0,7000000.0,30,S1,TEKNIK ELEKTRO 2
20046,2012-08-01,2018-11-01,Distribusi Farmasi,Admin direktorat,4000000.0,5000000.0,35,S1,AKUNTANSI
20077,2015-01-01,2017-10-01,Healthcare Service,Public Relations Staff,2300000.0,5500000.0,32,S1,KOMUNIKASI
